model,split,snapshot,expected_row_conflicts,expected_column_conflicts,expected_box_conflicts,expected_unique_conflicts,hard_unique_conflicts,joint_candidate_deviation,target_candidate_legal_fraction,prediction_accuracy,valid_board_fraction,solved_board_fraction
collapsed_plain,validation,8,0.15578867495059967,0.15467005968093872,0.1546505093574524,0.3797154426574707,0.1766280084848404,0.08742194469223907,0.8331846565566459,0.8768956289027654,0.65,0.65
collapsed_plain,validation,16,0.03877439349889755,0.03859324008226395,0.03864090144634247,0.09578637778759003,0.06066012382507324,0.03300624442462088,0.9589652096342551,0.9741302408563782,0.9,0.9
collapsed_plain,validation,32,0.03222781792283058,0.03229963406920433,0.03226841241121292,0.080308698117733,0.058876004070043564,0.027653880463871544,0.9643175735950045,0.9750223015165032,0.95,0.95
collapsed_plain,validation,64,0.03294092044234276,0.0327904112637043,0.03234428912401199,0.08110351115465164,0.06958073377609253,0.027653880463871544,0.9562890276538805,0.9705619982158786,0.95,0.95
collapsed_plain,validation,128,0.03329678252339363,0.033255111426115036,0.03296487778425217,0.08196572959423065,0.0874219462275505,0.019625334522747548,0.9562890276538805,0.967885816235504,0.95,0.95
collapsed_plain,validation,256,0.03467607498168945,0.03398692607879639,0.03555638715624809,0.08566506952047348,0.08652988076210022,0.027653880463871544,0.9589652096342551,0.9687778768956289,0.95,0.95
collapsed_plain,validation,512,0.06425148248672485,0.06582171469926834,0.06539380550384521,0.1621352583169937,0.17395183444023132,0.060660124888492414,0.9241748438893844,0.944692239072257,0.8,0.8
collapsed_plain,validation,1024,0.29454460740089417,0.290580153465271,0.2892044186592102,0.7319896817207336,0.7832292318344116,0.2872435325602141,0.768064228367529,0.7894736842105263,0.0,0.0
collapsed_plain,final,0,0.9252750873565674,0.9251735210418701,0.9261782169342041,2.314544439315796,14.506205558776855,2.5682624113475176,0.8936170212765957,0.10638297872340426,0.0,0.0
collapsed_plain,final,1,0.6625863313674927,0.6457528471946716,0.6500080823898315,1.5858217477798462,1.4078013896942139,0.5540780141843972,0.2783687943262411,0.5079787234042553,0.0,0.0
collapsed_plain,final,2,0.5428329110145569,0.5325809717178345,0.5371719002723694,1.304399847984314,0.9822695255279541,0.45390070921985815,0.4166666666666667,0.6134751773049646,0.0,0.0
collapsed_plain,final,4,0.37579360604286194,0.3668513596057892,0.3737400770187378,0.893528163433075,0.45035460591316223,0.2783687943262411,0.5735815602836879,0.6870567375886525,0.05,0.05
collapsed_plain,final,8,0.22388359904289246,0.22265680134296417,0.22324587404727936,0.5472131371498108,0.23758865892887115,0.1320921985815603,0.7881205673758865,0.8439716312056738,0.65,0.65
collapsed_plain,final,16,0.18828125298023224,0.1871376633644104,0.18758276104927063,0.4615047872066498,0.2943262457847595,0.13918439716312056,0.7916666666666666,0.8457446808510638,0.7,0.7
collapsed_plain,final,32,0.12725722789764404,0.1273641139268875,0.12692716717720032,0.31550920009613037,0.20921985805034637,0.09574468085106383,0.8457446808510638,0.8874113475177305,0.8,0.8
collapsed_plain,final,64,0.09970132261514664,0.10001131892204285,0.09932088106870651,0.24764858186244965,0.22517730295658112,0.09308510638297872,0.87677304964539,0.9104609929078015,0.85,0.85
collapsed_plain,final,128,0.06836365163326263,0.0697871521115303,0.06883181631565094,0.17326711118221283,0.19326241314411163,0.04875886524822695,0.9210992907801419,0.9335106382978723,0.9,0.9
collapsed_plain,final,256,0.07188737392425537,0.07482412457466125,0.0723218247294426,0.1829509735107422,0.2047872394323349,0.05585106382978723,0.9237588652482269,0.9317375886524822,0.9,0.9
collapsed_plain,final,512,0.06290248036384583,0.06252007186412811,0.06185152754187584,0.16174229979515076,0.16046099364757538,0.057624113475177305,0.9326241134751773,0.949468085106383,0.8,0.8
collapsed_plain,final,1024,0.32295724749565125,0.32457801699638367,0.32950320839881897,0.8459697365760803,0.8741135001182556,0.3067375886524823,0.7544326241134752,0.7730496453900709,0.1,0.1
late_state_ce,discovery,0,0.9151173233985901,0.916008710861206,0.9159178137779236,2.289419412612915,14.217822074890137,2.466246624662466,0.8874887488748875,0.11251125112511251,0.0,0.0
late_state_ce,discovery,1,0.6318557858467102,0.6185465455055237,0.6356374621391296,1.5213507413864136,1.3303329944610596,0.5265526552655265,0.2907290729072907,0.5202520252025202,0.0,0.0
late_state_ce,discovery,2,0.48298364877700806,0.4761987030506134,0.4841121733188629,1.1568338871002197,0.7758775949478149,0.4365436543654365,0.43384338433843384,0.6255625562556255,0.0,0.0
late_state_ce,discovery,4,0.29137569665908813,0.28722918033599854,0.2933984100818634,0.6914377808570862,0.2916291654109955,0.19441944194419442,0.7308730873087309,0.8145814581458146,0.2,0.2
late_state_ce,discovery,8,0.10304306447505951,0.10214952379465103,0.10328355431556702,0.24992747604846954,0.10081008076667786,0.054005400540054004,0.8856885688568857,0.8946894689468947,0.8,0.8
late_state_ce,discovery,16,0.10418938845396042,0.10388687252998352,0.10405701398849487,0.2524833083152771,0.11341134458780289,0.063006300630063,0.9153915391539154,0.9396939693969397,0.8,0.8
